State,Year,Salary,CPI,Salary Adj,Salary Adj Pct
Alabama,2002,37194,178.1666667,54933.81573,0
Alabama,2003,38246,182.0916667,55269.97705,0.028284132
Alabama,2004,38325,186.1083333,54188.81802,0.03040813
Alabama,2005,38186,191.7,52417.38968,0.026670968
Alabama,2006,40347,198.9416667,53367.74233,0.084771737
Alabama,2007,43389,204.112,55937.67833,0.166559122
Alabama,2008,46604,211.684,57933.33031,0.252997795
Alabama,2009,46879,214.6485833,57470.32418,0.260391461
Alabama,2010,47571,216.7613333,57750.24109,0.278996612
Alabama,2011,47803,221.0613333,56903.07056,0.285234178
Alabama,2012,48003,227.5535,55510.89055,0.290611389
Alabama,2013,47949,231.3886667,54529.4108,0.289159542
Alabama,2014,48720,234.989,54557.3266,0.309888692
Alabama,2015,48611,236.6704167,54048.53346,0.306958112
Alabama,2016,48518,238.2429167,53589.07088,0.304457708
Alabama,2017,50391,242.6751667,54641.2939,0.354815293
Alabama,2018,50568,248.1315,53627.45793,0.359574125
Alabama,2019,52009,253.2578333,54039.20495,0.398316933
Alabama,2020,54095,257.27275,55329.49048,0.454401248
Alabama,2021,54271,263.1439167,54271,0.459133194
Alaska,2002,49418,178.1666667,72988.0977,0
Alaska,2003,49685,182.0916667,71800.68006,0.00540289
Alaska,2004,51736,186.1083333,73151.01602,0.046905986
Alaska,2005,52424,191.7,71961.69373,0.060828038
Alaska,2006,53553,198.9416667,70835.56907,0.083673965
Alaska,2007,54658,204.112,70465.82365,0.106034239
Alaska,2008,56758,211.684,70555.74546,0.148528876
Alaska,2009,58395,214.6485833,71588.1222,0.181654458
Alaska,2010,59672,216.7613333,72440.6127,0.207495245
Alaska,2011,62918,221.0613333,74895.45412,0.273179813
Alaska,2012,62425,227.5535,72188.55785,0.263203691
Alaska,2013,65468,231.3886667,74452.67819,0.324780444
Alaska,2014,65891,234.989,73785.64875,0.333340079
Alaska,2015,66755,236.6704167,74222.08658,0.350823587
Alaska,2016,67443,238.2429167,74492.1,0.364745639
Alaska,2017,68138,242.6751667,73885.18751,0.378809341
Alaska,2018,69682,248.1315,73897.89044,0.410053017
Alaska,2019,70277,253.2578333,73020.30815,0.422093164
Alaska,2020,72010,257.27275,73653.32488,0.457161358
Alaska,2021,72861,263.1439167,72861,0.474381804
Arizona,2002,39973,178.1666667,59038.27005,0
Arizona,2003,40894,182.0916667,59096.6491,0.023040552
Arizona,2004,41843,186.1083333,59163.01924,0.046781578
Arizona,2005,42905,191.7,58895.09517,0.073349511
Arizona,2006,44672,198.9416667,59088.50188,0.117554349
Arizona,2007,45941,204.112,59227.75082,0.149300778
Arizona,2008,45772,211.684,56899.07293,0.145072924
Arizona,2009,46358,214.6485833,56831.61519,0.15973282
Arizona,2010,46952,216.7613333,56998.78749,0.17459285
Arizona,2011,47553,221.0613333,56605.47903,0.189627999
Arizona,2012,48691,227.5535,56306.49692,0.218097216
Arizona,2013,49885,231.3886667,56731.10301,0.247967378
Arizona,2014,45335,234.989,50766.75701,0.134140545
Arizona,2015,45406,236.6704167,50485.02829,0.135916744
Arizona,2016,47218,238.2429167,52153.1957,0.181247342
Arizona,2017,47403,242.6751667,51401.26719,0.185875466
Arizona,2018,48723,248.1315,51670.83201,0.218897756
Arizona,2019,50353,253.2578333,52318.56192,0.259675281
Arizona,2020,50782,257.27275,51940.88521,0.270407525
Arizona,2021,52157,263.1439167,52157,0.304805744
Arkansas,2002,36962,178.1666667,54591.16248,0
Arkansas,2003,37753,182.0916667,54557.53395,0.021400357
Arkansas,2004,39314,186.1083333,55587.19352,0.06363292
Arkansas,2005,40495,191.7,55586.92178,0.095584655
Arkansas,2006,42768,198.9416667,56570.04496,0.157080245
Arkansas,2007,44245,204.112,57041.24497,0.197040203
Arkansas,2008,45773,211.684,56900.31603,0.238379958
Arkansas,2009,47472,214.6485833,58197.30006,0.284346085
Arkansas,2010,46700,216.7613333,56692.86454,0.263459769
Arkansas,2011,46500,221.0613333,55352.02353,0.258048807
Arkansas,2012,46314,227.5535,53557.72316,0.253016612
Arkansas,2013,46631,231.3886667,53030.53151,0.261592987
Arkansas,2014,47319,234.989,52988.46751,0.280206699
Arkansas,2015,47823,236.6704167,53172.38928,0.293842325
Arkansas,2016,48218,238.2429167,53257.71507,0.304528976
Arkansas,2017,48304,242.6751667,52378.2632,0.30685569
Arkansas,2018,50544,248.1315,53602.00589,0.367458471
Arkansas,2019,49438,253.2578333,51367.84431,0.337535848
Arkansas,2020,50456,257.27275,51607.44564,0.365077647
Arkansas,2021,50992,263.1439167,50992,0.379579027
California,2002,54348,178.1666667,80269.47942,0
California,2003,56283,182.0916667,81335.56759,0.035603886
California,2004,56444,186.1083333,79807.79241,0.038566277
California,2005,57876,191.7,79445.5781,0.064914992
California,2006,59825,198.9416667,79131.66245,0.100776478
California,2007,63640,204.112,82045.53802,0.170972253
California,2008,64424,211.684,80085.33327,0.185397807
California,2009,68093,214.6485833,83477.18135,0.252907191
California,2010,68203,216.7613333,82797.07581,0.254931184
California,2011,67871,221.0613333,80791.3374,0.248822404
California,2012,68531,227.5535,79249.5644,0.260966365
California,2013,69324,231.3886667,78837.86679,0.275557518
California,2014,71396,234.989,79950.22352,0.313682196
California,2015,72535,236.6704167,80648.62632,0.334639729
California,2016,77179,238.2429167,85245.7006,0.420089056
California,2017,79128,242.6751667,85802.15324,0.455950541
California,2018,80680,248.1315,85561.28987,0.48450725
California,2019,83059,253.2578333,86301.26179,0.52828071
California,2020,84531,257.27275,86460.06396,0.555365423
California,2021,85892,263.1439167,85892,0.580407743
Colorado,2002,40659,178.1666667,60051.46029,0
Colorado,2003,41274.69994,182.0916667,59646.80537,0.015143017
Colorado,2004,43319,186.1083333,61249.97802,0.06542217
Colorado,2005,43949,191.7,60328.17941,0.080916894
Colorado,2006,44439,198.9416667,58780.30836,0.092968346
Colorado,2007,45833,204.112,59088.51578,0.127253499
Colorado,2008,47248,211.684,58733.88529,0.162055142
Colorado,2009,48487,214.6485833,59441.61797,0.1925281
Colorado,2010,49202,216.7613333,59730.24242,0.210113382
Colorado,2011,49228,221.0613333,58599.34225,0.210752847
Colorado,2012,49049,227.5535,56720.48977,0.206350378
Colorado,2013,49844,231.3886667,56684.47626,0.225903244
Colorado,2014,49615,234.989,55559.55992,0.220271035
Colorado,2015,49828,236.6704167,55401.66475,0.225509727
Colorado,2016,46155,238.2429167,50979.09161,0.135173024
Colorado,2017,51808,242.6751667,56177.8126,0.274207433
Colorado,2018,52701,248.1315,55889.50839,0.29617059
Colorado,2019,54935,253.2578333,57079.42326,0.351115374
Colorado,2020,57706,257.27275,59022.89634,0.419267567
Colorado,2021,60611,263.1439167,60611,0.490715463
Connecticut,2002,53551,178.1666667,79092.34732,0
Connecticut,2003,54362,182.0916667,78559.49621,0.015144442
Connecticut,2004,57337,186.1083333,81070.43075,0.07069896
Connecticut,2005,57737,191.7,79254.77473,0.078168475
Connecticut,2006,59304,198.9416667,78442.52587,0.1074303
Connecticut,2007,60822,204.112,78412.53478,0.13577711
Connecticut,2008,61976,211.684,77042.22983,0.157326661
Connecticut,2009,63152,214.6485833,77419.86631,0.179287035
Connecticut,2010,64350,216.7613333,78119.61099,0.201658232
Connecticut,2011,69165,221.0613333,82331.67113,0.29157252
Connecticut,2012,69465,227.5535,80329.64631,0.297174656
Connecticut,2013,69397,231.3886667,78920.88514,0.295904838
Connecticut,2014,70583,234.989,79039.81493,0.31805195
Connecticut,2015,71709,236.6704167,79730.23154,0.339078635
Connecticut,2016,72013,238.2429167,79539.75353,0.344755467
Connecticut,2017,73147,242.6751667,79316.67808,0.365931542
Connecticut,2018,74517,248.1315,79025.41692,0.391514631
Connecticut,2019,76465,253.2578333,79449.86073,0.427891169
Connecticut,2020,78427,257.27275,80216.76587,0.46452914
Connecticut,2021,79742,263.1439167,79742,0.489085171
Delaware,2002,48363,178.1666667,71429.91155,0
Delaware,2003,50772,182.0916667,73371.52315,0.049810806
Delaware,2004,49366,186.1083333,69800.00496,0.020738995
Delaware,2005,50595,191.7,69451.05093,0.046150983
Delaware,2006,54264,198.9416667,71776.02225,0.122014763
Delaware,2007,54680,204.112,70494.18635,0.13061638
Delaware,2008,55994,211.684,69606.01873,0.157785911
Delaware,2009,56667,214.6485833,69469.71694,0.171701507
Delaware,2010,57080,216.7613333,69293.97662,0.180241093
Delaware,2011,57934,221.0613333,68962.66949,0.19789922
Delaware,2012,58800,227.5535,67996.59113,0.215805471
Delaware,2013,59679,231.3886667,67869.20911,0.233980522
Delaware,2014,59305,234.989,66410.55529,0.226247338
Delaware,2015,59195,236.6704167,65816.43945,0.223972872
Delaware,2016,59960,238.2429167,66226.98154,0.239790749
Delaware,2017,60214,242.6751667,65292.82751,0.245042698
Delaware,2018,61795,248.1315,65533.71229,0.277732978
Delaware,2019,63662,253.2578333,66147.08735,0.316336869
Delaware,2020,64853,257.27275,66332.99651,0.340963133
Delaware,2021,65798,263.1439167,65798,0.360502864
District of Columbia,2002,47049,178.1666667,69489.1944,0
District of Columbia,2003,50763,182.0916667,73358.51709,0.078938979
District of Columbia,2004,57009,186.1083333,80606.66213,0.211694191
District of Columbia,2005,58456,191.7,80241.73601,0.242449361
District of Columbia,2006,59000,198.9416667,78040.4193,0.254011775
District of Columbia,2007,59000,204.112,76063.58805,0.254011775
District of Columbia,2008,60628,211.684,75366.53398,0.288613998
District of Columbia,2009,62557,214.6485833,76690.43857,0.329613807
District of Columbia,2010,64548,216.7613333,78359.97902,0.371931391
District of Columbia,2011,66601,221.0613333,79279.57246,0.41556675
District of Columbia,2012,68720,227.5535,79468.12487,0.460604901
District of Columbia,2013,70906,231.3886667,80636.97684,0.5070671
District of Columbia,2014,73162,234.989,81927.81463,0.55501711
District of Columbia,2015,75490,236.6704167,83934.16697,0.604497439
District of Columbia,2016,75810,238.2429167,83733.61358,0.611298859
District of Columbia,2017,75692,242.6751667,82076.33939,0.608790835
District of Columbia,2018,76486,248.1315,81113.54508,0.625666858
District of Columbia,2019,78477,253.2578333,81540.40045,0.667984442
District of Columbia,2020,79350,257.27275,81160.82946,0.686539565
District of Columbia,2021,80659,263.1439167,80659,0.714361623
Florida,2002,39275,178.1666667,58007.35637,0
Florida,2003,39465,182.0916667,57031.5757,0.004837683
Florida,2004,40604,186.1083333,57411.16156,0.03383832
Florida,2005,41590,191.7,57090.01301,0.058943348
Florida,2006,43302,198.9416667,57276.37689,0.102533418
Florida,2007,45308,204.112,58411.67877,0.153609166
Florida,2008,46930,211.684,58338.58019,0.194907702
Florida,2009,46921,214.6485833,57521.8132,0.194678549
Florida,2010,46708,216.7613333,56702.57638,0.189255251
